Employee ID,Employee Name,Date,Active Start Time ( AM ),Active Screen Time ( in hours ),Active Collaboration Time ( in hours ),Social Time ( in hours ),Percentage of Task Closed,Role,Rating
12,Rachel Chen,2023-01-05,08:22,5.38,2.0,0.84,62,Marketing Specialist,2
12,Rachel Chen,2023-01-06,08:28,4.26,1.14,1.45,62,Marketing Specialist,3
12,Rachel Chen,2023-01-07,09:20,5.98,1.97,0.34,100,Marketing Specialist,4
12,Rachel Chen,2023-01-08,09:47,2.92,1.27,1.1,90,Marketing Specialist,3
12,Rachel Chen,2023-01-09,09:18,3.39,1.17,0.72,85,Marketing Specialist,4
12,Rachel Chen,2023-01-10,08:07,2.64,1.49,1.28,98,Marketing Specialist,1
12,Rachel Chen,2023-01-11,08:28,1.8800000000000001,1.41,0.71,93,Marketing Specialist,2
12,Rachel Chen,2023-01-12,09:53,2.3099999999999996,1.08,0.61,99,Marketing Specialist,1
12,Rachel Chen,2023-01-13,09:48,4.25,1.71,1.7,96,Marketing Specialist,3
12,Rachel Chen,2023-01-14,08:39,1.4,1.64,1.29,79,Marketing Specialist,3
12,Rachel Chen,2023-01-15,09:39,1.68,1.7,0.85,76,Marketing Specialist,1
12,Rachel Chen,2023-01-16,09:35,5.47,1.29,0.04,69,Marketing Specialist,3
12,Rachel Chen,2023-01-17,09:16,3.26,1.4,0.92,88,Marketing Specialist,1
12,Rachel Chen,2023-01-18,09:01,3.74,1.08,0.87,66,Marketing Specialist,1
12,Rachel Chen,2023-01-19,09:48,2.52,1.25,1.99,62,Marketing Specialist,2
12,Rachel Chen,2023-01-20,09:38,4.91,1.87,1.07,79,Marketing Specialist,3
12,Rachel Chen,2023-01-21,08:11,4.94,1.08,0.33,82,Marketing Specialist,3
12,Rachel Chen,2023-01-22,09:13,4.72,1.29,0.86,79,Marketing Specialist,3
12,Rachel Chen,2023-01-23,08:55,3.43,1.38,0.51,62,Marketing Specialist,3
12,Rachel Chen,2023-01-24,09:46,4.71,1.17,1.29,68,Marketing Specialist,3
12,Rachel Chen,2023-01-25,09:00,2.1900000000000004,1.28,0.53,78,Marketing Specialist,4
12,Rachel Chen,2023-01-26,08:40,2.89,1.66,0.53,97,Marketing Specialist,1
12,Rachel Chen,2023-01-27,09:02,4.64,1.75,0.35,83,Marketing Specialist,2
12,Rachel Chen,2023-01-28,08:29,2.42,1.98,0.58,89,Marketing Specialist,2
12,Rachel Chen,2023-01-29,08:45,2.81,1.74,0.9,99,Marketing Specialist,1
12,Rachel Chen,2023-01-30,08:03,4.83,1.85,1.6,72,Marketing Specialist,2
12,Rachel Chen,2023-01-31,08:57,1.53,1.82,1.37,95,Marketing Specialist,2
12,Rachel Chen,2023-02-01,08:24,2.74,1.93,1.59,100,Marketing Specialist,4
12,Rachel Chen,2023-02-02,09:48,4.25,1.41,1.65,84,Marketing Specialist,3
12,Rachel Chen,2023-02-03,09:29,2.76,1.59,1.22,88,Marketing Specialist,1
12,Rachel Chen,2023-02-04,09:43,1.7,1.25,1.36,71,Marketing Specialist,2
12,Rachel Chen,2023-02-05,08:56,5.26,1.98,0.6,98,Marketing Specialist,1
12,Rachel Chen,2023-02-06,08:40,5.47,1.48,1.44,92,Marketing Specialist,4
12,Rachel Chen,2023-02-07,08:34,1.35,1.63,1.68,94,Marketing Specialist,4
12,Rachel Chen,2023-02-08,08:05,4.26,1.83,0.89,78,Marketing Specialist,3
12,Rachel Chen,2023-02-09,08:47,5.78,1.56,1.07,69,Marketing Specialist,2
12,Rachel Chen,2023-02-10,09:15,4.64,1.99,0.53,79,Marketing Specialist,3
12,Rachel Chen,2023-02-11,09:15,1.85,1.8,1.11,68,Marketing Specialist,2
12,Rachel Chen,2023-02-12,09:09,1.92,1.77,0.31,84,Marketing Specialist,4
12,Rachel Chen,2023-02-13,09:49,4.94,1.14,1.89,98,Marketing Specialist,4
12,Rachel Chen,2023-02-14,09:25,3.59,1.38,1.88,72,Marketing Specialist,3
12,Rachel Chen,2023-02-15,08:47,1.93,1.99,0.08,99,Marketing Specialist,4
12,Rachel Chen,2023-02-16,08:39,5.41,1.4,0.97,79,Marketing Specialist,3
12,Rachel Chen,2023-02-17,08:17,4.9,1.46,1.93,77,Marketing Specialist,2
12,Rachel Chen,2023-02-18,09:56,3.96,1.77,1.48,69,Marketing Specialist,1
12,Rachel Chen,2023-02-19,09:55,5.47,1.17,1.76,97,Marketing Specialist,4
12,Rachel Chen,2023-02-20,08:51,2.3099999999999996,1.05,0.64,77,Marketing Specialist,4
12,Rachel Chen,2023-02-21,09:35,1.56,1.22,1.22,78,Marketing Specialist,4
12,Rachel Chen,2023-02-22,09:04,2.35,1.72,0.91,86,Marketing Specialist,3
12,Rachel Chen,2023-02-23,09:40,5.48,1.29,1.04,73,Marketing Specialist,2
12,Rachel Chen,2023-02-24,08:29,2.1900000000000004,1.62,0.19,89,Marketing Specialist,1
12,Rachel Chen,2023-02-25,09:39,2.0999999999999996,1.62,0.28,81,Marketing Specialist,1
12,Rachel Chen,2023-02-26,09:15,1.84,1.76,1.41,97,Marketing Specialist,2
12,Rachel Chen,2023-02-27,09:49,4.7,1.71,1.92,67,Marketing Specialist,1
12,Rachel Chen,2023-02-28,09:39,2.43,1.07,1.41,65,Marketing Specialist,4
12,Rachel Chen,2023-03-01,08:00,5.19,1.68,1.49,80,Marketing Specialist,1
12,Rachel Chen,2023-03-02,08:48,1.61,1.5,0.89,97,Marketing Specialist,3
12,Rachel Chen,2023-03-03,09:03,1.77,1.42,0.81,86,Marketing Specialist,3
12,Rachel Chen,2023-03-04,09:19,1.4,1.46,1.77,63,Marketing Specialist,1
12,Rachel Chen,2023-03-05,09:52,4.56,1.81,0.24,62,Marketing Specialist,2
12,Rachel Chen,2023-03-06,08:09,2.75,1.26,0.09,97,Marketing Specialist,4
12,Rachel Chen,2023-03-07,08:26,2.31,1.46,1.76,90,Marketing Specialist,4
12,Rachel Chen,2023-03-08,09:04,3.84,1.38,0.02,61,Marketing Specialist,4
12,Rachel Chen,2023-03-09,09:24,2.62,1.54,1.23,89,Marketing Specialist,4
12,Rachel Chen,2023-03-10,09:32,5.59,1.11,0.02,73,Marketing Specialist,4
12,Rachel Chen,2023-03-11,09:17,2.57,1.09,0.86,79,Marketing Specialist,2
12,Rachel Chen,2023-03-12,08:58,1.41,1.96,1.87,62,Marketing Specialist,3
12,Rachel Chen,2023-03-13,08:48,1.44,1.87,1.21,66,Marketing Specialist,3
12,Rachel Chen,2023-03-14,09:03,2.6399999999999997,1.08,0.28,62,Marketing Specialist,4
12,Rachel Chen,2023-03-15,08:07,2.11,1.47,0.7,78,Marketing Specialist,4
12,Rachel Chen,2023-03-16,08:57,5.53,1.38,1.86,64,Marketing Specialist,2
12,Rachel Chen,2023-03-17,08:54,3.47,1.71,1.58,95,Marketing Specialist,2
12,Rachel Chen,2023-03-18,08:21,3.11,1.21,0.56,89,Marketing Specialist,4
12,Rachel Chen,2023-03-19,08:47,4.79,1.51,1.63,78,Marketing Specialist,1
12,Rachel Chen,2023-03-20,08:00,5.91,1.03,1.29,95,Marketing Specialist,2
12,Rachel Chen,2023-03-21,09:52,5.89,1.97,1.14,77,Marketing Specialist,4
12,Rachel Chen,2023-03-22,08:27,1.61,1.65,0.74,90,Marketing Specialist,4
12,Rachel Chen,2023-03-23,09:53,2.23,1.89,1.29,66,Marketing Specialist,4
12,Rachel Chen,2023-03-24,08:13,4.92,1.23,1.23,88,Marketing Specialist,4
12,Rachel Chen,2023-03-25,09:17,1.03,1.4,1.57,62,Marketing Specialist,2
12,Rachel Chen,2023-03-26,09:10,2.99,1.88,1.73,67,Marketing Specialist,3
12,Rachel Chen,2023-03-27,09:24,3.88,1.87,0.56,76,Marketing Specialist,2
12,Rachel Chen,2023-03-28,08:14,5.01,1.12,1.83,97,Marketing Specialist,4
12,Rachel Chen,2023-03-29,08:14,4.59,1.11,1.28,76,Marketing Specialist,2
12,Rachel Chen,2023-03-30,08:44,3.6,1.23,0.54,67,Marketing Specialist,2
12,Rachel Chen,2023-03-31,08:35,4.55,1.81,1.07,70,Marketing Specialist,3
13,Amy Taylor,2023-01-01,09:55,2.59,1.03,1.83,89,Designer,4
13,Amy Taylor,2023-01-02,08:45,5.03,1.25,0.61,61,Designer,3
13,Amy Taylor,2023-01-03,09:29,1.66,1.61,1.31,76,Designer,2
13,Amy Taylor,2023-01-04,09:04,3.08,1.23,0.48,82,Designer,2
13,Amy Taylor,2023-01-05,08:00,2.59,1.9,0.46,89,Designer,3
13,Amy Taylor,2023-01-06,09:37,2.28,1.23,1.31,97,Designer,2
13,Amy Taylor,2023-01-07,08:50,2.54,1.41,0.46,96,Designer,1
13,Amy Taylor,2023-01-08,08:06,5.06,1.76,1.22,64,Designer,2
13,Amy Taylor,2023-01-09,08:27,4.14,1.01,0.42,98,Designer,2
13,Amy Taylor,2023-01-10,09:36,3.55,1.38,1.85,100,Designer,2
13,Amy Taylor,2023-01-11,09:39,3.36,1.41,0.5,68,Designer,2
13,Amy Taylor,2023-01-12,09:46,3.25,1.09,1.1,76,Designer,3
13,Amy Taylor,2023-01-13,08:43,2.24,1.78,1.05,68,Designer,1
13,Amy Taylor,2023-01-14,09:39,2.95,1.15,0.39,72,Designer,2
13,Amy Taylor,2023-01-15,09:00,3.24,1.68,1.32,96,Designer,3
13,Amy Taylor,2023-01-16,08:35,4.98,2.0,1.53,76,Designer,4
13,Amy Taylor,2023-01-17,08:39,5.2,2.0,1.5,68,Designer,4
13,Amy Taylor,2023-01-18,08:11,4.47,1.91,1.04,69,Designer,2
13,Amy Taylor,2023-01-19,08:26,4.62,1.49,0.44,81,Designer,4
13,Amy Taylor,2023-01-20,08:51,4.0,1.7,0.79,74,Designer,2
13,Amy Taylor,2023-01-21,08:20,2.67,1.47,0.72,82,Designer,1
13,Amy Taylor,2023-01-22,09:32,5.91,1.2,0.03,82,Designer,4
13,Amy Taylor,2023-01-23,08:18,1.71,1.71,1.18,93,Designer,3
13,Amy Taylor,2023-01-24,09:44,3.77,1.44,0.66,86,Designer,1
13,Amy Taylor,2023-01-25,09:08,3.0,1.13,1.72,61,Designer,4
13,Amy Taylor,2023-01-26,08:58,1.13,1.11,1.95,85,Designer,4
13,Amy Taylor,2023-01-27,09:24,5.22,1.02,1.01,100,Designer,1
13,Amy Taylor,2023-01-28,08:31,4.67,1.88,1.23,63,Designer,4
13,Amy Taylor,2023-01-29,09:20,4.96,1.85,0.82,83,Designer,3
13,Amy Taylor,2023-01-30,09:53,1.4199999999999997,1.07,1.51,64,Designer,3
13,Amy Taylor,2023-01-31,09:50,3.99,1.67,0.69,61,Designer,4
13,Amy Taylor,2023-02-01,08:29,2.01,1.42,0.57,98,Designer,3
13,Amy Taylor,2023-02-02,08:33,3.54,1.69,1.35,83,Designer,4
13,Amy Taylor,2023-02-03,09:18,1.73,1.52,1.6,65,Designer,2
13,Amy Taylor,2023-02-04,09:58,4.61,1.54,1.91,74,Designer,1
13,Amy Taylor,2023-02-05,09:12,1.82,1.73,1.28,79,Designer,1
13,Amy Taylor,2023-02-06,09:10,5.18,1.09,1.71,74,Designer,2
13,Amy Taylor,2023-02-07,09:31,5.74,1.47,0.42,96,Designer,3
13,Amy Taylor,2023-02-08,09:57,2.3,1.61,1.22,69,Designer,4
13,Amy Taylor,2023-02-09,09:00,5.78,1.98,1.4,65,Designer,2
13,Amy Taylor,2023-02-10,08:10,3.76,1.54,0.23,84,Designer,2
13,Amy Taylor,2023-02-11,08:17,1.28,1.87,1.85,68,Designer,1
13,Amy Taylor,2023-02-12,08:56,1.5699999999999998,1.64,0.79,94,Designer,1
13,Amy Taylor,2023-02-13,09:03,3.14,1.22,1.91,85,Designer,4
13,Amy Taylor,2023-02-14,08:41,5.74,1.09,1.58,89,Designer,2
13,Amy Taylor,2023-02-15,09:18,4.11,1.8,0.08,62,Designer,4
13,Amy Taylor,2023-02-16,08:57,3.93,1.78,1.71,93,Designer,2
13,Amy Taylor,2023-02-17,08:13,2.83,1.91,0.87,99,Designer,2
13,Amy Taylor,2023-02-18,09:53,2.23,1.32,0.45,64,Designer,4
13,Amy Taylor,2023-02-19,08:55,4.23,1.86,0.56,66,Designer,1
13,Amy Taylor,2023-02-20,09:04,2.67,1.55,0.65,66,Designer,1
13,Amy Taylor,2023-02-21,09:28,2.87,1.44,0.4,62,Designer,3
13,Amy Taylor,2023-02-22,08:14,5.68,1.31,1.58,72,Designer,3
13,Amy Taylor,2023-02-23,08:24,1.91,1.9,0.25,96,Designer,1
13,Amy Taylor,2023-02-24,08:26,2.25,1.4,0.35,98,Designer,3
13,Amy Taylor,2023-02-25,09:32,4.29,1.12,1.01,96,Designer,4
13,Amy Taylor,2023-02-26,09:56,4.53,1.52,0.91,77,Designer,1
13,Amy Taylor,2023-02-27,08:20,3.19,1.8,1.4,90,Designer,4
13,Amy Taylor,2023-02-28,09:21,3.74,1.82,0.19,78,Designer,3
13,Amy Taylor,2023-03-01,08:12,5.37,1.31,0.89,84,Designer,1
13,Amy Taylor,2023-03-02,09:24,2.89,1.6,1.99,100,Designer,2
13,Amy Taylor,2023-03-03,08:24,4.04,1.46,1.07,71,Designer,2
13,Amy Taylor,2023-03-04,08:46,4.63,1.29,1.24,65,Designer,1
13,Amy Taylor,2023-03-05,08:55,4.9,1.79,0.38,97,Designer,1
13,Amy Taylor,2023-03-06,08:58,3.04,1.98,0.69,96,Designer,2
13,Amy Taylor,2023-03-07,09:22,3.48,1.32,1.48,61,Designer,1
13,Amy Taylor,2023-03-08,09:07,3.99,1.19,0.37,96,Designer,2
13,Amy Taylor,2023-03-09,09:22,1.79,1.74,1.9,81,Designer,4
13,Amy Taylor,2023-03-10,09:23,5.67,1.52,0.53,82,Designer,2
13,Amy Taylor,2023-03-11,08:09,1.5199999999999998,1.57,0.91,91,Designer,1
13,Amy Taylor,2023-03-12,08:08,1.75,1.59,1.28,80,Designer,3
13,Amy Taylor,2023-03-13,09:14,4.48,1.84,0.92,65,Designer,2
13,Amy Taylor,2023-03-14,08:39,2.78,1.61,1.51,65,Designer,1
13,Amy Taylor,2023-03-15,09:34,2.7,1.78,1.65,78,Designer,2
13,Amy Taylor,2023-03-16,09:53,4.74,1.84,0.4,69,Designer,2
13,Amy Taylor,2023-03-17,09:08,4.01,1.78,0.56,91,Designer,4
13,Amy Taylor,2023-03-18,09:51,5.33,1.8,0.43,96,Designer,4
13,Amy Taylor,2023-03-19,09:32,1.5700000000000005,1.13,1.3,80,Designer,1
13,Amy Taylor,2023-03-20,08:32,1.9199999999999995,1.3,0.78,87,Designer,1
13,Amy Taylor,2023-03-21,09:49,5.44,1.53,1.73,83,Designer,1
13,Amy Taylor,2023-03-22,09:13,4.31,1.54,0.1,73,Designer,3
13,Amy Taylor,2023-03-23,08:59,1.02,1.19,1.93,68,Designer,1
13,Amy Taylor,2023-03-24,09:56,1.67,1.16,1.17,86,Designer,4
13,Amy Taylor,2023-03-25,09:38,5.09,1.83,0.85,85,Designer,4
13,Amy Taylor,2023-03-26,09:19,5.87,1.59,1.93,67,Designer,1
13,Amy Taylor,2023-03-27,08:24,5.13,1.55,0.71,78,Designer,2
13,Amy Taylor,2023-03-28,09:34,5.15,1.91,0.61,75,Designer,3
13,Amy Taylor,2023-03-29,08:59,2.51,1.3,0.53,62,Designer,4
13,Amy Taylor,2023-03-30,09:46,2.31,1.99,0.17,75,Designer,3
13,Amy Taylor,2023-03-31,09:29,5.01,1.63,1.79,100,Designer,3
14,Jane Smith,2023-01-01,09:05,2.44,1.77,0.03,94,Sales Executive,1
14,Jane Smith,2023-01-02,08:26,3.96,1.31,0.74,83,Sales Executive,2
14,Jane Smith,2023-01-03,08:26,2.1700000000000004,1.14,0.69,76,Sales Executive,2
14,Jane Smith,2023-01-04,09:41,5.46,1.51,0.92,82,Sales Executive,2
14,Jane Smith,2023-01-05,08:33,2.12,1.21,1.48,67,Sales Executive,1
14,Jane Smith,2023-01-06,09:42,4.8,1.57,0.79,77,Sales Executive,3
14,Jane Smith,2023-01-07,09:20,2.1400000000000006,1.31,0.55,73,Sales Executive,1
14,Jane Smith,2023-01-08,08:25,4.61,1.35,0.36,80,Sales Executive,1
14,Jane Smith,2023-01-09,08:04,2.73,1.38,0.6,68,Sales Executive,1
14,Jane Smith,2023-01-10,09:55,5.04,1.76,1.06,68,Sales Executive,1
14,Jane Smith,2023-01-11,09:02,1.02,1.74,1.55,72,Sales Executive,3
14,Jane Smith,2023-01-12,09:47,5.79,1.74,1.59,90,Sales Executive,3
14,Jane Smith,2023-01-13,08:38,3.1,1.99,1.71,75,Sales Executive,1
14,Jane Smith,2023-01-14,08:48,2.55,1.91,0.56,67,Sales Executive,1
14,Jane Smith,2023-01-15,08:41,1.97,1.85,1.87,71,Sales Executive,2
14,Jane Smith,2023-01-16,08:45,1.3900000000000001,1.21,1.4,73,Sales Executive,3
14,Jane Smith,2023-01-17,08:18,2.27,1.39,1.39,68,Sales Executive,2
14,Jane Smith,2023-01-18,08:02,5.16,1.09,0.04,71,Sales Executive,1
14,Jane Smith,2023-01-19,08:48,2.76,1.44,1.44,94,Sales Executive,4
14,Jane Smith,2023-01-20,08:56,5.19,1.74,0.75,88,Sales Executive,2
14,Jane Smith,2023-01-21,08:22,3.26,1.96,1.78,95,Sales Executive,1
14,Jane Smith,2023-01-22,08:53,3.51,1.0,0.62,77,Sales Executive,4
14,Jane Smith,2023-01-23,09:44,2.99,1.89,0.66,71,Sales Executive,1
14,Jane Smith,2023-01-24,08:37,5.56,1.66,1.52,65,Sales Executive,1
14,Jane Smith,2023-01-25,08:44,5.5,1.26,0.53,92,Sales Executive,2
14,Jane Smith,2023-01-26,09:59,2.67,1.77,0.75,88,Sales Executive,1
14,Jane Smith,2023-01-27,09:04,5.91,1.06,0.86,71,Sales Executive,4
14,Jane Smith,2023-01-28,09:17,2.11,1.21,1.4,75,Sales Executive,4
14,Jane Smith,2023-01-29,08:57,2.56,1.94,1.46,77,Sales Executive,2
14,Jane Smith,2023-01-30,09:10,2.17,1.03,0.8,82,Sales Executive,4
14,Jane Smith,2023-01-31,08:32,1.2599999999999998,1.33,1.41,65,Sales Executive,4
14,Jane Smith,2023-02-01,08:15,2.0100000000000002,1.93,0.06,70,Sales Executive,1
14,Jane Smith,2023-02-02,09:25,4.92,1.75,1.65,81,Sales Executive,3
14,Jane Smith,2023-02-03,08:51,3.27,1.05,1.56,98,Sales Executive,2
14,Jane Smith,2023-02-04,09:24,3.06,1.99,0.81,94,Sales Executive,4
14,Jane Smith,2023-02-05,08:08,3.41,1.75,0.73,96,Sales Executive,2
14,Jane Smith,2023-02-06,09:41,2.12,1.61,1.34,98,Sales Executive,3
14,Jane Smith,2023-02-07,09:41,2.97,1.59,1.0,92,Sales Executive,4
14,Jane Smith,2023-02-08,09:06,2.0700000000000003,1.13,0.8,61,Sales Executive,3
14,Jane Smith,2023-02-09,09:47,3.53,1.73,1.67,92,Sales Executive,3
14,Jane Smith,2023-02-10,09:58,4.49,1.04,0.87,91,Sales Executive,4
14,Jane Smith,2023-02-11,09:46,3.47,1.97,1.99,74,Sales Executive,2
14,Jane Smith,2023-02-12,08:50,5.19,1.81,1.62,76,Sales Executive,1
14,Jane Smith,2023-02-13,09:07,1.37,1.88,1.77,64,Sales Executive,3
14,Jane Smith,2023-02-14,09:41,5.7,1.66,1.76,78,Sales Executive,4
14,Jane Smith,2023-02-15,09:22,3.33,1.74,0.5,72,Sales Executive,1
14,Jane Smith,2023-02-16,08:37,2.48,1.94,0.38,99,Sales Executive,3
14,Jane Smith,2023-02-17,08:44,3.52,1.85,0.77,93,Sales Executive,1
14,Jane Smith,2023-02-18,09:25,2.3,1.35,0.35,73,Sales Executive,1
14,Jane Smith,2023-02-19,08:34,3.28,1.49,1.2,79,Sales Executive,1
14,Jane Smith,2023-02-20,09:26,4.13,1.59,1.85,63,Sales Executive,1
14,Jane Smith,2023-02-21,08:48,5.08,1.71,0.55,96,Sales Executive,2
14,Jane Smith,2023-02-22,08:01,2.94,1.54,1.54,61,Sales Executive,4
14,Jane Smith,2023-02-23,08:56,2.36,1.28,0.81,81,Sales Executive,2
14,Jane Smith,2023-02-24,09:31,4.75,1.11,0.81,81,Sales Executive,3
14,Jane Smith,2023-02-25,09:20,2.1,1.88,1.41,63,Sales Executive,1
14,Jane Smith,2023-02-26,09:49,1.76,1.95,1.77,82,Sales Executive,2
14,Jane Smith,2023-02-27,08:39,5.53,1.81,0.86,92,Sales Executive,3
14,Jane Smith,2023-02-28,09:14,3.16,1.96,0.82,60,Sales Executive,4
14,Jane Smith,2023-03-01,09:08,3.69,1.35,0.57,98,Sales Executive,1
14,Jane Smith,2023-03-02,09:37,2.0999999999999996,1.82,0.08,91,Sales Executive,3
14,Jane Smith,2023-03-03,08:56,2.67,1.7,0.99,96,Sales Executive,1
14,Jane Smith,2023-03-04,08:05,3.94,1.45,1.32,67,Sales Executive,1
14,Jane Smith,2023-03-05,08:00,2.46,1.59,0.48,60,Sales Executive,4
14,Jane Smith,2023-03-06,08:58,2.04,1.09,0.87,94,Sales Executive,3
14,Jane Smith,2023-03-07,09:16,5.04,1.81,1.64,74,Sales Executive,3
14,Jane Smith,2023-03-08,09:11,3.75,1.04,0.91,71,Sales Executive,4
14,Jane Smith,2023-03-09,09:00,4.77,1.53,0.73,93,Sales Executive,1
14,Jane Smith,2023-03-10,08:09,5.32,1.48,1.29,64,Sales Executive,3
14,Jane Smith,2023-03-11,08:00,4.21,1.28,1.82,71,Sales Executive,3
14,Jane Smith,2023-03-12,09:10,4.42,1.12,1.08,73,Sales Executive,2
14,Jane Smith,2023-03-13,09:53,2.47,1.09,0.44,89,Sales Executive,1
14,Jane Smith,2023-03-14,09:41,4.89,1.42,0.94,89,Sales Executive,2
14,Jane Smith,2023-03-15,09:58,2.57,1.97,1.18,73,Sales Executive,2
14,Jane Smith,2023-03-16,09:31,1.6600000000000001,1.66,0.68,71,Sales Executive,2
14,Jane Smith,2023-03-17,09:54,3.99,1.15,1.08,85,Sales Executive,2
14,Jane Smith,2023-03-18,09:54,2.93,1.85,0.65,87,Sales Executive,3
14,Jane Smith,2023-03-19,09:03,5.86,1.26,0.92,71,Sales Executive,3
14,Jane Smith,2023-03-20,09:02,5.22,1.6,1.61,100,Sales Executive,2
14,Jane Smith,2023-03-21,08:01,3.64,1.07,1.2,99,Sales Executive,1
14,Jane Smith,2023-03-22,08:20,2.17,1.06,1.29,88,Sales Executive,3
14,Jane Smith,2023-03-23,09:19,3.61,1.89,1.87,72,Sales Executive,1
14,Jane Smith,2023-03-24,09:22,3.31,1.37,1.03,67,Sales Executive,4
14,Jane Smith,2023-03-25,08:33,2.02,1.71,1.93,76,Sales Executive,4
14,Jane Smith,2023-03-26,09:58,4.07,1.25,0.19,93,Sales Executive,2
14,Jane Smith,2023-03-27,08:49,2.72,1.65,0.75,94,Sales Executive,2
14,Jane Smith,2023-03-28,09:25,2.81,1.82,0.72,63,Sales Executive,3
14,Jane Smith,2023-03-29,08:41,3.02,1.76,0.63,92,Sales Executive,3
14,Jane Smith,2023-03-30,09:45,3.23,1.69,0.02,64,Sales Executive,1
14,Jane Smith,2023-03-31,09:45,2.42,1.66,1.46,99,Sales Executive,3
15,Megan Anderson,2023-01-01,08:18,3.49,1.69,0.38,73,Developer,4
15,Megan Anderson,2023-01-02,09:19,3.94,1.69,0.18,64,Developer,1
15,Megan Anderson,2023-01-03,08:11,4.69,1.11,1.19,85,Developer,2
15,Megan Anderson,2023-01-04,09:16,4.94,1.15,1.82,60,Developer,4
15,Megan Anderson,2023-01-05,08:46,5.2,1.78,1.74,80,Developer,2
15,Megan Anderson,2023-01-06,09:47,1.99,1.86,0.25,85,Developer,3
15,Megan Anderson,2023-01-07,09:39,3.7,1.94,0.66,76,Developer,1
15,Megan Anderson,2023-01-08,09:59,5.37,1.18,1.07,61,Developer,2
15,Megan Anderson,2023-01-09,08:14,5.2,1.76,1.32,80,Developer,3
15,Megan Anderson,2023-01-10,09:21,5.18,1.76,1.76,85,Developer,1
15,Megan Anderson,2023-01-11,09:20,5.92,1.53,0.16,81,Developer,2
15,Megan Anderson,2023-01-12,09:02,2.59,1.73,1.69,62,Developer,4
15,Megan Anderson,2023-01-13,08:02,2.98,1.29,1.43,98,Developer,4
15,Megan Anderson,2023-01-14,09:52,1.92,1.94,1.44,84,Developer,2
15,Megan Anderson,2023-01-15,09:11,4.74,1.51,1.86,92,Developer,1
15,Megan Anderson,2023-01-16,08:30,1.87,1.91,0.54,95,Developer,4
15,Megan Anderson,2023-01-17,08:35,5.78,1.83,1.79,94,Developer,1
15,Megan Anderson,2023-01-18,08:07,5.49,1.52,1.84,85,Developer,3
15,Megan Anderson,2023-01-19,08:41,4.06,1.24,0.16,61,Developer,3
15,Megan Anderson,2023-01-20,08:53,5.12,1.07,1.84,90,Developer,3
15,Megan Anderson,2023-01-21,08:14,4.95,1.57,0.23,62,Developer,1
15,Megan Anderson,2023-01-22,08:06,3.49,1.19,0.65,94,Developer,1
15,Megan Anderson,2023-01-23,09:55,4.49,1.33,0.57,79,Developer,1
15,Megan Anderson,2023-01-24,08:52,1.41,1.55,1.83,95,Developer,4
15,Megan Anderson,2023-01-25,08:18,2.02,1.97,0.84,85,Developer,3
15,Megan Anderson,2023-01-26,08:36,4.18,1.3,1.52,60,Developer,2
15,Megan Anderson,2023-01-27,08:02,3.42,1.34,1.97,68,Developer,3
15,Megan Anderson,2023-01-28,08:09,4.02,1.19,0.69,62,Developer,1
15,Megan Anderson,2023-01-29,08:38,2.21,1.76,0.2,76,Developer,3
15,Megan Anderson,2023-01-30,09:36,5.96,1.17,1.82,70,Developer,3
15,Megan Anderson,2023-01-31,08:42,3.41,1.27,0.03,85,Developer,1
15,Megan Anderson,2023-02-01,09:59,4.97,1.72,0.17,81,Developer,2
15,Megan Anderson,2023-02-02,09:16,5.83,1.73,1.66,96,Developer,2
15,Megan Anderson,2023-02-03,08:24,5.42,1.76,1.43,97,Developer,1
15,Megan Anderson,2023-02-04,09:46,4.1,1.7,1.18,76,Developer,4
15,Megan Anderson,2023-02-05,08:56,2.08,1.59,1.91,93,Developer,3
15,Megan Anderson,2023-02-06,08:15,1.75,1.98,1.78,91,Developer,1
15,Megan Anderson,2023-02-07,09:44,3.74,1.36,1.59,85,Developer,1
15,Megan Anderson,2023-02-08,09:34,2.81,1.31,0.08,99,Developer,1
15,Megan Anderson,2023-02-09,09:31,5.76,1.73,1.97,92,Developer,1
15,Megan Anderson,2023-02-10,09:18,3.24,1.94,0.55,98,Developer,2
15,Megan Anderson,2023-02-11,09:13,3.39,1.8,0.86,74,Developer,2
15,Megan Anderson,2023-02-12,09:17,5.49,1.11,1.28,93,Developer,4
15,Megan Anderson,2023-02-13,08:00,1.29,1.26,1.49,70,Developer,2
15,Megan Anderson,2023-02-14,08:28,3.28,1.24,1.68,87,Developer,3
15,Megan Anderson,2023-02-15,09:29,3.57,1.71,1.57,94,Developer,4
15,Megan Anderson,2023-02-16,08:52,2.61,1.7,0.81,68,Developer,4
15,Megan Anderson,2023-02-17,09:12,3.54,1.5,0.99,70,Developer,3
15,Megan Anderson,2023-02-18,08:38,4.68,1.45,0.95,90,Developer,2
15,Megan Anderson,2023-02-19,09:37,2.33,1.81,0.51,86,Developer,4
15,Megan Anderson,2023-02-20,08:12,2.95,1.5,1.38,93,Developer,4
15,Megan Anderson,2023-02-21,08:15,5.6,1.48,1.34,81,Developer,4
15,Megan Anderson,2023-02-22,09:03,5.97,1.58,1.72,92,Developer,3
15,Megan Anderson,2023-02-23,09:29,3.28,1.14,0.28,77,Developer,4
15,Megan Anderson,2023-02-24,08:49,3.22,1.77,0.6,90,Developer,2
15,Megan Anderson,2023-02-25,08:09,4.68,1.77,1.66,100,Developer,1
